type,count,contracts
2thousand,7,"[{""contract"":""CryptoGames_22"",""line"":51},{""contract"":""DaiBackstopSyndicateV3_305"",""line"":8},{""contract"":""EticaRelease_3466"",""line"":641},{""contract"":""F1DeltaCrate_911"",""line"":862},{""contract"":""MarketplaceElectron_712"",""line"":1427},{""contract"":""RampInstantEthEscrows_2773"",""line"":125},{""contract"":""RampInstantTokenEscrows_2772"",""line"":169}]"
4thousand,0,[]
6thousand,0,[]
8thousand,0,[]
10thousand,0,[]
