type,count,contracts
2thousand,6,"[{""contract"":""CryptoMorphMint_1428"",""line"":111},{""contract"":""CSPLSPLGatewayV11_1507"",""line"":597},{""contract"":""DarkCountry_166"",""line"":120},{""contract"":""DoDreamChain_1905"",""line"":71},{""contract"":""ERC20Token_158"",""line"":858},{""contract"":""MakerV2Manager_2847"",""line"":898}]"
4thousand,0,[]
6thousand,0,[]
8thousand,1,"[{""contract"":""TransferManager_2850"",""line"":894}]"
10thousand,0,[]
